区站号,数据类型,时间,入库时间,更正标识,本站气压,海平面气压,气温,水汽压,相对湿度,1分钟平均水平能见度,降水量,小时蒸发量,2分钟平均风向,风速,10分钟平均风向,10分钟平均风速,地面温度,草面（雪面）温度,总云量,低云量,水平能见度（人工）
53977/泽州,小时数据,2024-12-31 16,2024-12-31 16:00:41,000,931.5,1022.8,8.1,2.1,19,23550,0.0,-,162,4.0,174,4.0,10.5,11.7,-,-,23600
53977/泽州,小时数据,2024-12-31 15,2024-12-31 15:00:40,000,931.8,1022.8,8.8,2.2,19,26817,0.0,-,167,2.7,175,3.0,16.2,15.4,-,-,23200
53977/泽州,小时数据,2024-12-31 14,2024-12-31 14:00:39,000,932.5,1023.6,7.8,2.1,20,22437,0.0,-,150,1.5,146,2.3,19.0,15.5,-,-,22100
53977/泽州,小时数据,2024-12-31 13,2024-12-31 13:00:39,000,933.9,1025.3,6.2,2.1,22,24217,0.0,-,171,2.1,178,2.2,19.0,14.9,-,-,22300
53977/泽州,小时数据,2024-12-31 12,2024-12-31 12:11:46,CCA,935.3,1027.0,4.7,1.9,22,27079,0.0,-,176,2.1,158,1.5,17.5,13.6,-,-,19000
53977/泽州,小时数据,2024-12-31 11,2024-12-31 11:00:38,000,936.6,1028.8,0.7,2.2,34,18875,0.0,-,85,0.6,55,0.6,12.4,12.0,-,-,14900
53977/泽州,小时数据,2024-12-31 10,2024-12-31 10:00:40,000,937.3,1030.2,-2.9,2.1,42,7564,0.0,-,42,0.7,43,0.9,4.8,5.9,-,-,6500
53977/泽州,小时数据,2024-12-31 09,2024-12-31 09:00:38,000,937.6,1031.0,-6.6,2.0,53,14446,0.0,-,5,1.5,3,1.4,-5.5,1.2,-,-,13700
53977/泽州,小时数据,2024-12-31 08,2024-12-31 08:00:40,000,937.4,1031.4,-10.8,2.0,73,17171,0.0,-,347,0.6,354,0.8,-11.4,-12.2,-,-,16900
53977/泽州,小时数据,2024-12-31 07,2024-12-31 07:00:38,000,937.3,1030.6,-9.6,1.8,60,15870,0.0,-,9,0.8,353,0.9,-11.6,-13.0,-,-,17100
53977/泽州,小时数据,2024-12-31 06,2024-12-31 06:00:41,000,937.1,1029.6,-9.2,1.7,57,17701,0.0,-,330,1.0,331,1.3,-11.6,-12.7,-,-,18500
53977/泽州,小时数据,2024-12-31 05,2024-12-31 05:00:39,000,937.4,1029.7,-10.3,2.1,74,19646,0.0,-,91,0.8,84,0.7,-11.9,-13.1,-,-,20100
53977/泽州,小时数据,2024-12-31 04,2024-12-31 04:00:37,000,937.9,1029.8,-9.1,1.9,63,20588,0.0,-,203,0.3,204,0.5,-11.3,-12.4,-,-,21000
53977/泽州,小时数据,2024-12-31 03,2024-12-31 03:00:40,000,938.7,1030.5,-8.0,1.9,58,21573,0.0,-,41,0.7,44,0.5,-10.6,-12.2,-,-,20800
53977/泽州,小时数据,2024-12-31 02,2024-12-31 02:00:40,000,938.6,1030.2,-7.3,1.8,50,20281,0.0,-,323,1.4,336,1.1,-9.8,-9.8,-,-,20300
53977/泽州,小时数据,2024-12-31 01,2024-12-31 01:00:39,000,938.8,1030.4,-6.6,2.2,60,21650,0.0,-,PPC,0.0,PPC,0.0,-9.9,-11.6,-,-,20600
53977/泽州,小时数据,2024-12-31 00,2024-12-31 00:00:38,000,938.8,1030.7,-5.8,2.1,52,21337,0.0,-,PPC,0.0,PPC,0.2,-9.3,-10.5,-,-,21100
53977/泽州,小时数据,2024-12-30 23,2024-12-30 23:00:38,000,939.0,1031.2,-4.1,2.2,48,21785,0.0,-,PPC,0.0,PPC,0.0,-8.4,-9.9,-,-,21000
53977/泽州,小时数据,2024-12-30 22,2024-12-30 22:00:38,000,938.6,1031.1,-3.7,2.3,49,21841,0.0,-,206,0.7,127,0.9,-6.3,-6.4,-,-,20800
53977/泽州,小时数据,2024-12-30 21,2024-12-30 21:00:41,000,938.4,1031.2,-2.6,2.0,40,23386,0.0,-,PPC,0.0,107,0.5,-6.1,-6.1,-,-,22600
53977/泽州,小时数据,2024-12-30 20,2024-12-30 20:00:38,000,937.7,1030.6,-2.3,2.0,38,22782,0.0,-,81,0.6,202,0.4,-6.8,-6.4,-,-,21500
53977/泽州,小时数据,2024-12-30 19,2024-12-30 19:00:38,000,937.0,1029.4,0.5,2.1,33,22063,0.0,-,47,1.5,58,1.1,-5.7,-4.9,-,-,20300
53977/泽州,小时数据,2024-12-30 18,2024-12-30 18:00:38,000,935.9,1027.6,4.3,1.8,22,22442,0.0,-,297,2.5,293,3.4,-0.8,2.4,-,-,22800
53977/泽州,小时数据,2024-12-30 17,2024-12-30 17:00:39,000,934.7,1026.0,6.7,1.9,19,24686,0.0,-,291,4.7,297,3.9,3.4,5.9,-,-,26000
53977/泽州,小时数据,2024-12-30 16,2024-12-30 16:00:40,000,934.1,1025.0,8.5,1.8,16,26784,0.0,-,286,4.1,297,3.4,10.2,11.6,-,-,26400
53977/泽州,小时数据,2024-12-30 15,2024-12-30 15:00:37,000,933.9,1025.0,8.3,1.9,17,24193,0.0,-,351,2.4,350,2.8,14.7,16.8,-,-,24000
53977/泽州,小时数据,2024-12-30 14,2024-12-30 14:00:37,000,933.8,1024.9,8.5,1.9,17,22402,0.0,-,279,5.0,298,4.0,17.4,14.4,-,-,22400
53977/泽州,小时数据,2024-12-30 13,2024-12-30 13:00:38,000,934.3,1025.2,7.7,2.0,19,20393,0.0,-,119,2.3,20,2.1,18.4,16.4,-,-,21400
53977/泽州,小时数据,2024-12-30 12,2024-12-30 12:00:40,000,935.0,1026.3,5.5,1.9,21,18348,0.0,-,36,4.0,19,3.6,12.2,13.4,-,-,18500
53977/泽州,小时数据,2024-12-30 11,2024-12-30 11:00:38,000,936.0,1027.9,2.3,2.0,28,17576,0.0,-,57,1.1,23,1.6,11.1,14.3,-,-,15400
53977/泽州,小时数据,2024-12-30 10,2024-12-30 10:00:37,000,936.0,1028.1,-0.2,1.9,32,17097,0.0,-,357,2.7,358,2.9,2.1,3.4,-,-,16600
53977/泽州,小时数据,2024-12-30 09,2024-12-30 09:00:39,000,935.3,1027.4,-3.0,1.9,38,15987,0.0,-,331,1.1,338,1.1,-0.1,2.3,-,-,16000
53977/泽州,小时数据,2024-12-30 08,2024-12-30 08:00:41,000,934.5,1026.4,-4.6,1.7,40,18354,0.0,-,343,2.3,337,2.5,-6.1,-5.3,-,-,18700
53977/泽州,小时数据,2024-12-30 07,2024-12-30 07:00:37,000,934.0,1025.6,-4.8,1.7,40,20386,0.0,-,335,2.5,329,2.5,-6.7,-6.0,-,-,20500
53977/泽州,小时数据,2024-12-30 06,2024-12-30 06:00:40,000,933.8,1025.4,-5.0,1.6,39,21585,0.0,-,327,2.9,317,2.8,-6.3,-5.5,-,-,21200
53977/泽州,小时数据,2024-12-30 05,2024-12-30 05:00:40,000,933.7,1025.0,-5.7,1.6,40,21473,0.0,-,302,1.3,326,1.2,-8.4,-8.5,-,-,21200
53977/泽州,小时数据,2024-12-30 04,2024-12-30 04:00:38,000,933.6,1024.6,-5.9,1.8,45,22169,0.0,-,337,1.8,338,1.8,-8.2,-7.8,-,-,22100
53977/泽州,小时数据,2024-12-30 03,2024-12-30 03:00:39,000,933.9,1025.2,-7.0,2.0,54,22068,0.0,-,50,0.7,72,1.1,-7.8,-8.3,-,-,20300
53977/泽州,小时数据,2024-12-30 02,2024-12-30 02:00:40,000,933.8,1025.0,-6.9,1.9,52,20997,0.0,-,327,0.8,348,0.7,-9.8,-11.6,-,-,20400
53977/泽州,小时数据,2024-12-30 01,2024-12-30 01:00:39,000,933.4,1024.9,-4.9,1.6,37,23043,0.0,-,334,1.7,318,1.4,-8.8,-8.8,-,-,22600
53977/泽州,小时数据,2024-12-30 00,2024-12-30 00:00:40,000,933.5,1025.6,-4.6,1.8,42,22975,0.0,-,34,0.3,13,0.6,-8.6,-9.8,-,-,23500
53977/泽州,小时数据,2024-12-29 23,2024-12-29 23:00:40,000,933.5,1026.0,-4.2,1.7,39,24284,0.0,-,319,0.8,25,0.6,-8.3,-8.5,-,-,24100
53977/泽州,小时数据,2024-12-29 22,2024-12-29 22:00:39,000,933.9,1026.8,-2.9,1.6,33,24913,0.0,-,211,0.8,174,0.9,-7.5,-6.4,-,-,24300
53977/泽州,小时数据,2024-12-29 21,2024-12-29 21:00:37,000,933.9,1027.0,-0.5,1.5,26,23231,0.0,-,349,1.5,334,1.2,-5.6,-4.9,-,-,23100
53977/泽州,小时数据,2024-12-29 20,2024-12-29 20:00:38,000,933.5,1026.7,1.9,1.4,20,26076,0.0,-,293,3.4,283,2.2,-3.2,0.0,-,-,27300
53977/泽州,小时数据,2024-12-29 19,2024-12-29 19:00:37,000,932.6,1025.5,3.2,1.4,18,30000,0.0,-,278,3.5,287,2.8,-2.5,1.1,-,-,30000
53977/泽州,小时数据,2024-12-29 18,2024-12-29 18:00:37,000,931.7,1024.1,3.5,1.5,19,29756,0.0,-,238,1.3,193,0.7,-2.2,-0.1,-,-,30000
53977/泽州,小时数据,2024-12-29 17,2024-12-29 17:00:38,000,931.1,1023.0,5.8,1.4,15,30000,0.0,-,270,2.8,268,3.6,2.3,4.8,-,-,30000
53977/泽州,小时数据,2024-12-29 16,2024-12-29 16:00:39,000,931.3,1023.2,7.6,1.3,12,30000,0.0,-,256,2.8,274,3.0,10.4,11.3,-,-,30000
53977/泽州,小时数据,2024-12-29 15,2024-12-29 15:00:38,000,931.4,1023.2,7.3,1.3,13,30000,0.0,-,302,4.3,317,4.7,10.3,10.1,-,-,30000
53977/泽州,小时数据,2024-12-29 14,2024-12-29 14:00:38,000,931.9,1023.5,7.5,1.3,13,30000,0.0,-,258,2.1,269,3.1,16.4,14.2,-,-,30000
53977/泽州,小时数据,2024-12-29 13,2024-12-29 13:00:37,000,933.1,1025.4,3.7,1.4,18,30000,0.0,-,86,1.4,76,1.5,14.3,11.0,-,-,30000
53977/泽州,小时数据,2024-12-29 12,2024-12-29 12:00:39,000,934.8,1027.9,0.1,1.6,26,30000,0.0,-,PPC,0.2,300,0.6,7.4,6.2,-,-,28600
53977/泽州,小时数据,2024-12-29 11,2024-12-29 11:00:40,000,935.8,1029.1,-2.5,1.6,31,25253,0.0,-,293,2.2,303,2.0,3.5,1.5,-,-,28600
53977/泽州,小时数据,2024-12-29 10,2024-12-29 10:00:40,000,936.3,1030.1,-5.7,1.5,37,25913,0.0,-,18,2.3,14,1.7,-1.0,-0.3,-,-,25900
53977/泽州,小时数据,2024-12-29 09,2024-12-29 09:00:40,000,936.9,1031.3,-9.1,1.4,47,19989,0.0,-,12,1.1,7,1.2,-7.6,-4.6,-,-,19800
53977/泽州,小时数据,2024-12-29 08,2024-12-29 08:00:38,000,936.2,1030.9,-12.5,1.4,60,16581,0.0,-,51,0.7,11,0.8,-13.3,-12.7,-,-,16000
53977/泽州,小时数据,2024-12-29 07,2024-12-29 07:00:39,000,935.9,1030.1,-12.5,1.4,58,30000,0.0,-,21,0.5,PPC,0.2,-14.6,-17.2,-,-,23600
53977/泽州,小时数据,2024-12-29 06,2024-12-29 06:00:41,000,935.6,1028.9,-10.6,1.3,46,30000,0.0,-,316,2.4,319,2.9,-12.4,-11.9,-,-,28500
53977/泽州,小时数据,2024-12-29 05,2024-12-29 05:00:39,000,935.6,1028.4,-10.7,1.2,45,30000,0.0,-,353,2.1,358,2.1,-12.8,-13.2,-,-,30000
53977/泽州,小时数据,2024-12-29 04,2024-12-29 04:00:38,000,936.8,1029.8,-12.2,1.5,62,30000,0.0,-,339,0.3,PPC,0.2,-14.1,-16.2,-,-,30000
53977/泽州,小时数据,2024-12-29 03,2024-12-29 03:00:38,000,936.7,1029.4,-11.0,1.3,49,30000,0.0,-,321,0.6,15,0.9,-13.4,-14.6,-,-,30000
53977/泽州,小时数据,2024-12-29 02,2024-12-29 02:00:38,000,937.1,1029.9,-10.1,1.3,47,30000,0.0,-,338,2.1,341,1.4,-12.6,-12.9,-,-,30000
53977/泽州,小时数据,2024-12-29 01,2024-12-29 01:00:37,000,937.3,1030.4,-9.8,1.3,43,30000,0.0,-,338,1.2,317,0.6,-12.8,-14.7,-,-,30000
53977/泽州,小时数据,2024-12-29 00,2024-12-29 00:00:39,000,938.1,1031.4,-9.4,1.5,51,30000,0.0,-,PPC,0.0,113,0.6,-12.0,-12.9,-,-,30000
53977/泽州,小时数据,2024-12-28 23,2024-12-28 23:00:40,000,938.5,1032.0,-7.6,1.5,44,30000,0.0,-,181,0.6,8,0.8,-10.9,-11.6,-,-,30000
53977/泽州,小时数据,2024-12-28 22,2024-12-28 22:00:39,000,938.6,1032.5,-6.7,1.3,34,30000,0.0,-,327,2.2,329,1.7,-10.3,-10.6,-,-,30000
53977/泽州,小时数据,2024-12-28 21,2024-12-28 21:00:37,000,938.1,1032.7,-6.4,1.7,44,30000,0.0,-,7,0.4,297,0.4,-10.3,-10.9,-,-,30000
53977/泽州,小时数据,2024-12-28 20,2024-12-28 20:00:40,000,938.4,1033.3,-4.7,1.3,30,30000,0.0,-,296,0.6,2,0.5,-9.7,-9.8,-,-,30000
53977/泽州,小时数据,2024-12-28 19,2024-12-28 19:00:40,000,938.2,1032.5,-2.5,1.3,26,30000,0.0,-,PPC,0.0,37,0.3,-8.4,-9.3,-,-,30000
53977/泽州,小时数据,2024-12-28 18,2024-12-28 18:00:40,000,937.9,1031.6,0.4,1.1,17,30000,0.0,-,296,3.2,294,3.1,-5.0,-2.2,-,-,30000
53977/泽州,小时数据,2024-12-28 17,2024-12-28 17:00:40,000,937.8,1030.9,3.2,1.1,14,30000,0.0,-,304,3.5,305,3.7,0.0,2.0,-,-,30000
53977/泽州,小时数据,2024-12-28 16,2024-12-28 16:00:38,000,938.0,1030.9,4.7,1.0,12,30000,0.0,-,299,4.4,306,4.9,7.2,8.4,-,-,30000
53977/泽州,小时数据,2024-12-28 15,2024-12-28 15:00:37,000,938.3,1031.2,4.7,1.0,12,30000,0.0,-,331,5.3,311,5.1,11.2,10.8,-,-,30000
53977/泽州,小时数据,2024-12-28 14,2024-12-28 14:00:43,000,939.2,1032.0,3.8,1.2,15,30000,0.0,-,341,3.5,327,4.0,13.9,12.6,-,-,30000
53977/泽州,小时数据,2024-12-28 13,2024-12-28 13:00:39,000,940.7,1033.9,1.9,1.3,18,30000,0.0,-,339,3.5,325,3.8,13.3,12.4,-,-,30000
53977/泽州,小时数据,2024-12-28 12,2024-12-28 12:00:39,000,942.3,1035.5,0.9,1.3,20,30000,0.0,-,305,3.0,2,1.8,13.4,9.8,-,-,30000
53977/泽州,小时数据,2024-12-28 11,2024-12-28 11:00:39,000,944.1,1037.7,-2.1,1.4,26,30000,0.0,-,18,2.3,28,2.5,8.2,9.5,-,-,30000
53977/泽州,小时数据,2024-12-28 10,2024-12-28 10:00:39,000,945.1,1039.2,-4.9,1.5,35,30000,0.0,-,33,0.8,76,0.7,3.0,5.9,-,-,30000
53977/泽州,小时数据,2024-12-28 09,2024-12-28 09:00:38,000,945.3,1040.1,-9.5,1.3,44,30000,0.0,-,340,1.2,321,1.1,-8.3,-0.4,-,-,30000
53977/泽州,小时数据,2024-12-28 08,2024-12-28 08:00:38,000,945.2,1040.5,-12.4,1.2,52,30000,0.0,-,354,0.6,341,0.6,-13.4,-13.2,-,-,30000
53977/泽州,小时数据,2024-12-28 07,2024-12-28 07:00:37,000,944.9,1039.9,-11.6,1.2,49,30000,0.0,-,325,1.4,328,1.9,-13.5,-13.7,-,-,30000
53977/泽州,小时数据,2024-12-28 06,2024-12-28 06:00:40,000,944.5,1039.2,-11.4,1.2,48,30000,0.0,-,333,1.8,335,1.7,-13.3,-14.1,-,-,30000
53977/泽州,小时数据,2024-12-28 05,2024-12-28 05:00:37,000,944.8,1039.3,-10.8,1.3,47,30000,0.0,-,343,1.5,335,1.3,-13.2,-13.9,-,-,30000
53977/泽州,小时数据,2024-12-28 04,2024-12-28 04:00:38,000,945.2,1039.6,-11.2,1.2,46,30000,0.0,-,312,2.4,326,1.8,-12.9,-13.5,-,-,30000
53977/泽州,小时数据,2024-12-28 03,2024-12-28 03:00:37,000,945.6,1039.8,-11.0,1.6,59,30000,0.0,-,24,0.6,PPC,0.2,-13.1,-15.1,-,-,30000
53977/泽州,小时数据,2024-12-28 02,2024-12-28 02:00:40,000,945.8,1039.6,-9.0,1.4,44,30000,0.0,-,341,1.4,358,1.3,-11.9,-12.2,-,-,30000
53977/泽州,小时数据,2024-12-28 01,2024-12-28 01:00:38,000,946.0,1039.8,-8.4,1.4,43,30000,0.0,-,345,1.2,343,0.9,-11.3,-11.1,-,-,30000
53977/泽州,小时数据,2024-12-28 00,2024-12-28 00:00:44,000,946.6,1040.2,-6.6,1.3,36,30000,0.0,-,42,1.6,51,1.6,-10.3,-10.2,-,-,30000
53977/泽州,小时数据,2024-12-27 23,2024-12-27 23:00:38,000,947.1,1040.6,-5.0,1.2,29,30000,0.0,-,29,2.4,16,2.3,-7.9,-7.6,-,-,30000
53977/泽州,小时数据,2024-12-27 22,2024-12-27 22:00:39,000,947.3,1040.7,-4.1,1.2,27,30000,0.0,-,330,5.2,328,5.6,-6.3,-5.3,-,-,30000
53977/泽州,小时数据,2024-12-27 21,2024-12-27 21:00:39,000,947.2,1041.3,-3.4,1.2,25,30000,0.0,-,330,6.4,328,6.0,-5.7,-4.7,-,-,30000
53977/泽州,小时数据,2024-12-27 20,2024-12-27 20:00:41,000,947.1,1041.6,-3.1,1.2,24,30000,0.0,-,324,4.1,323,4.9,-5.8,-4.7,-,-,30000
53977/泽州,小时数据,2024-12-27 19,2024-12-27 19:00:38,000,946.6,1041.0,-2.4,1.1,22,30000,0.0,-,326,5.8,319,5.6,-5.0,-3.5,-,-,30000
53977/泽州,小时数据,2024-12-27 18,2024-12-27 18:00:39,000,945.7,1039.9,-1.6,1.1,20,30000,0.0,-,320,7.1,318,7.2,-3.8,-2.5,-,-,30000
53977/泽州,小时数据,2024-12-27 17,2024-12-27 17:00:39,000,944.8,1038.6,-0.5,1.1,19,30000,0.0,-,310,6.3,304,7.4,-2.1,-1.0,-,-,30000
53977/泽州,小时数据,2024-12-27 16,2024-12-27 16:00:39,000,944.5,1037.9,0.5,1.1,17,30000,0.0,-,305,8.2,305,9.2,2.6,2.9,-,-,30000
53977/泽州,小时数据,2024-12-27 15,2024-12-27 15:00:38,000,943.8,1036.8,1.5,1.1,16,30000,0.0,-,314,8.1,313,8.8,6.3,5.3,-,-,30000
53977/泽州,小时数据,2024-12-27 14,2024-12-27 14:00:38,000,944.0,1037.0,1.7,1.2,17,30000,0.0,-,310,6.4,303,7.2,9.0,6.8,-,-,30000
53977/泽州,小时数据,2024-12-27 13,2024-12-27 13:00:37,000,944.3,1037.7,1.1,1.3,19,30000,0.0,-,307,8.5,309,8.9,8.4,6.0,-,-,30000
53977/泽州,小时数据,2024-12-27 12,2024-12-27 12:00:37,000,945.0,1038.5,1.2,1.4,21,25856,0.0,-,324,7.1,316,7.1,8.2,6.7,-,-,30000
53977/泽州,小时数据,2024-12-27 11,2024-12-27 11:00:38,000,946.2,1039.8,0.4,1.7,27,30000,0.0,-,307,8.1,305,7.1,4.5,3.5,-,-,30000
53977/泽州,小时数据,2024-12-27 10,2024-12-27 10:00:39,000,946.6,1040.2,0.0,2.0,32,30000,0.0,-,314,5.7,318,5.0,2.7,4.3,-,-,30000
53977/泽州,小时数据,2024-12-27 09,2024-12-27 09:00:39,000,946.0,1040.4,-4.9,2.2,52,11295,0.0,-,99,0.6,83,1.0,-4.8,-0.5,-,-,9200
53977/泽州,小时数据,2024-12-27 08,2024-12-27 08:00:39,000,945.0,1039.5,-7.3,2.2,62,8843,0.0,-,332,0.6,344,0.7,-10.1,-9.6,-,-,8700
53977/泽州,小时数据,2024-12-27 07,2024-12-27 07:00:38,000,944.0,1038.2,-7.8,2.1,63,9002,0.0,-,156,1.3,170,1.0,-10.5,-10.6,-,-,9100
53977/泽州,小时数据,2024-12-27 06,2024-12-27 06:00:38,000,943.4,1037.1,-8.0,2.4,71,7899,0.0,-,203,0.4,167,0.3,-10.3,-11.2,-,-,7700
53977/泽州,小时数据,2024-12-27 05,2024-12-27 05:00:39,000,942.9,1036.1,-7.3,2.3,65,7987,0.0,-,334,0.6,7,0.8,-9.3,-10.0,-,-,8200
53977/泽州,小时数据,2024-12-27 04,2024-12-27 04:00:38,000,943.2,1035.9,-6.0,2.1,55,9655,0.0,-,343,1.1,332,1.2,-8.2,-9.1,-,-,9400
53977/泽州,小时数据,2024-12-27 03,2024-12-27 03:00:37,000,943.3,1035.7,-5.3,2.3,56,8787,0.0,-,340,1.6,338,1.6,-7.2,-7.8,-,-,8900
53977/泽州,小时数据,2024-12-27 02,2024-12-27 02:00:39,000,943.3,1035.6,-5.2,2.2,53,10160,0.0,-,304,2.4,304,2.1,-5.0,-5.4,-,-,9700
53977/泽州,小时数据,2024-12-27 01,2024-12-27 01:00:37,000,943.4,1036.0,-6.7,2.4,65,9686,0.0,-,34,0.8,77,0.8,-5.2,-6.7,-,-,7700
53977/泽州,小时数据,2024-12-27 00,2024-12-27 00:00:40,000,943.8,1036.7,-6.9,2.3,62,9165,0.0,-,PPC,0.0,PPC,0.0,-8.7,-10.4,-,-,8300
53977/泽州,小时数据,2024-12-26 23,2024-12-26 23:00:38,000,943.0,1036.0,-6.3,2.6,69,7761,0.0,-,328,0.3,PPC,0.0,-8.6,-11.2,-,-,8100
53977/泽州,小时数据,2024-12-26 22,2024-12-26 22:00:39,000,943.4,1036.9,-5.5,2.5,61,9907,0.0,-,154,0.3,PPC,0.2,-7.1,-8.7,-,-,9300
53977/泽州,小时数据,2024-12-26 21,2024-12-26 21:00:39,000,943.0,1037.5,-5.5,2.4,59,9664,0.0,-,181,0.5,PPC,0.2,-6.7,-8.0,-,-,9500
53977/泽州,小时数据,2024-12-26 20,2024-12-26 20:00:39,000,942.6,1036.9,-4.2,2.1,48,10254,0.0,-,PPC,0.0,PPC,0.0,-7.9,-9.1,-,-,10100
53977/泽州,小时数据,2024-12-26 19,2024-12-26 19:00:40,000,941.8,1035.3,-2.3,2.3,44,10260,0.0,-,78,0.7,78,0.7,-7.4,-9.1,-,-,9800
53977/泽州,小时数据,2024-12-26 18,2024-12-26 18:00:37,000,940.8,1033.8,-0.1,2.2,37,10494,0.0,-,182,1.6,182,1.9,-4.8,-3.0,-,-,10200
53977/泽州,小时数据,2024-12-26 17,2024-12-26 17:00:39,000,940.2,1033.1,1.7,2.3,33,10168,0.0,-,176,4.3,180,4.6,-0.4,0.9,-,-,9700
