区站号,数据类型,时间,入库时间,更正标识,本站气压,海平面气压,气温,水汽压,相对湿度,1分钟平均水平能见度,降水量,小时蒸发量,2分钟平均风向,风速,10分钟平均风向,10分钟平均风速,地面温度,草面（雪面）温度,总云量,低云量,水平能见度（人工）
53875/沁源,小时数据,2024-12-29 09,2024-12-29 09:00:35,000,910.9,1035.8,-16.2,1.2,68,30000,0.0,-,180,1.3,190,1.6,-10.0,-13.1,-,-,30000
53875/沁源,小时数据,2024-12-29 08,2024-12-29 08:00:43,000,910.1,1034.6,-18.3,1.1,76,30000,0.0,-,189,2.1,191,2.1,-13.4,-19.0,-,-,30000
53875/沁源,小时数据,2024-12-29 07,2024-12-29 07:00:34,000,910.0,1034.4,-19.2,1.0,78,30000,0.0,-,218,0.5,318,0.9,-14.1,-22.0,-,-,30000
53875/沁源,小时数据,2024-12-29 06,2024-12-29 06:00:34,000,910.2,1033.8,-19.2,1.0,78,30000,0.0,-,177,1.4,181,1.6,-14.3,-21.9,-,-,30000
53875/沁源,小时数据,2024-12-29 05,2024-12-29 05:00:34,000,910.1,1032.5,-18.9,1.1,77,30000,0.0,-,200,1.4,210,1.2,-14.0,-21.7,-,-,30000
53875/沁源,小时数据,2024-12-29 04,2024-12-29 04:00:34,000,910.7,1032.8,-18.8,1.0,73,30000,0.0,-,199,1.1,186,1.2,-13.9,-23.0,-,-,30000
53875/沁源,小时数据,2024-12-29 03,2024-12-29 03:00:35,000,910.8,1032.7,-17.7,1.1,74,30000,0.0,-,175,0.7,187,1.2,-13.4,-21.4,-,-,30000
53875/沁源,小时数据,2024-12-29 02,2024-12-29 02:00:44,000,911.2,1033.2,-17.4,1.1,72,30000,0.0,-,194,2.1,190,1.3,-13.1,-21.3,-,-,30000
53875/沁源,小时数据,2024-12-29 01,2024-12-29 01:00:43,000,911.6,1033.7,-16.7,1.2,71,30000,0.0,-,217,1.7,199,1.7,-12.6,-20.0,-,-,30000
53875/沁源,小时数据,2024-12-29 00,2024-12-29 00:00:42,000,912.5,1035.2,-15.8,1.2,66,30000,0.0,-,136,0.9,150,1.1,-12.1,-20.5,-,-,30000
53875/沁源,小时数据,2024-12-28 23,2024-12-28 23:00:41,000,912.7,1036.1,-14.4,1.3,67,30000,0.0,-,194,1.3,192,0.9,-11.5,-20.0,-,-,30000
53875/沁源,小时数据,2024-12-28 22,2024-12-28 22:00:41,000,912.9,1037.1,-13.1,1.3,57,30000,0.0,-,159,1.8,173,2.0,-10.6,-16.2,-,-,30000
53875/沁源,小时数据,2024-12-28 21,2024-12-28 21:00:40,000,912.4,1037.5,-12.1,1.2,48,30000,0.0,-,PPC,0.0,PPC,0.2,-10.0,-18.9,-,-,30000
53875/沁源,小时数据,2024-12-28 20,2024-12-28 20:00:45,000,912.1,1037.2,-8.9,1.4,44,30000,0.0,-,185,2.1,175,2.0,-8.8,-12.1,-,-,30000
53875/沁源,小时数据,2024-12-28 19,2024-12-28 19:00:44,000,912.0,1036.7,-7.7,1.3,38,30000,0.0,-,153,2.1,148,2.1,-7.8,-14.4,-,-,30000
53875/沁源,小时数据,2024-12-28 18,2024-12-28 18:00:42,000,911.6,1035.4,-4.3,1.3,30,30000,0.0,-,138,2.0,139,2.4,-6.4,-10.4,-,-,30000
53875/沁源,小时数据,2024-12-28 17,2024-12-28 17:00:45,000,911.8,1034.4,0.1,1.3,21,30000,0.0,-,191,3.0,193,2.6,-3.0,-0.9,-,-,30000
53875/沁源,小时数据,2024-12-28 16,2024-12-28 16:00:42,000,911.8,1033.8,1.7,1.3,19,30000,0.0,-,175,1.9,165,2.6,1.7,9.3,-,-,30000
53875/沁源,小时数据,2024-12-28 15,2024-12-28 15:00:43,000,912.1,1033.9,1.5,1.3,19,30000,0.0,-,206,3.3,196,3.3,4.9,11.2,-,-,30000
53875/沁源,小时数据,2024-12-28 14,2024-12-28 14:00:44,000,912.9,1034.8,1.2,1.3,20,30000,0.0,-,197,3.1,173,2.8,6.8,11.5,-,-,30000
53875/沁源,小时数据,2024-12-28 13,2024-12-28 13:00:42,000,913.9,1036.0,0.0,1.3,22,30000,0.0,-,180,3.3,176,3.0,7.0,10.6,-,-,30000
53875/沁源,小时数据,2024-12-28 12,2024-12-28 12:00:41,000,915.8,1038.7,-2.9,1.4,28,30000,0.0,-,170,2.7,178,2.4,5.1,9.2,-,-,30000
53875/沁源,小时数据,2024-12-28 11,2024-12-28 11:00:43,000,917.2,1041.0,-6.7,1.5,40,30000,0.0,-,2,1.0,29,1.0,1.0,9.6,-,-,30000
53875/沁源,小时数据,2024-12-28 10,2024-12-28 10:00:35,000,918.1,1042.8,-11.1,1.4,53,30000,0.0,-,PPC,0.0,52,0.7,-4.4,-0.3,-,-,30000
53875/沁源,小时数据,2024-12-28 09,2024-12-28 09:00:35,000,918.4,1044.0,-16.0,1.2,67,30000,0.0,-,147,0.8,167,1.0,-10.5,-9.2,-,-,30000
53875/沁源,小时数据,2024-12-28 08,2024-12-28 08:00:36,000,918.3,1043.9,-19.6,1.0,80,30000,0.0,-,223,1.4,227,0.9,-14.2,-22.2,-,-,30000
53875/沁源,小时数据,2024-12-28 07,2024-12-28 07:00:34,000,918.1,1043.1,-19.3,1.0,74,30000,0.0,-,199,1.1,198,1.0,-14.2,-23.4,-,-,30000
53875/沁源,小时数据,2024-12-28 06,2024-12-28 06:00:42,000,917.8,1042.4,-19.0,1.0,71,30000,0.0,-,183,1.1,168,1.2,-13.9,-22.8,-,-,30000
53875/沁源,小时数据,2024-12-28 05,2024-12-28 05:00:40,000,918.0,1042.1,-18.6,1.0,69,30000,0.0,-,218,0.7,223,0.8,-13.5,-22.8,-,-,30000
53875/沁源,小时数据,2024-12-28 04,2024-12-28 04:00:40,000,918.1,1041.4,-17.6,1.1,70,30000,0.0,-,217,0.9,198,0.6,-13.1,-22.0,-,-,30000
53875/沁源,小时数据,2024-12-28 03,2024-12-28 03:00:41,000,918.4,1041.3,-16.5,1.1,66,30000,0.0,-,190,1.4,187,1.6,-12.6,-19.8,-,-,30000
53875/沁源,小时数据,2024-12-28 02,2024-12-28 02:00:45,000,918.7,1041.7,-16.3,1.1,63,30000,0.0,-,190,0.9,172,1.0,-12.1,-21.2,-,-,30000
53875/沁源,小时数据,2024-12-28 01,2024-12-28 01:00:44,000,919.3,1042.3,-15.4,1.2,63,30000,0.0,-,178,1.5,195,1.7,-11.6,-18.4,-,-,30000
53875/沁源,小时数据,2024-12-28 00,2024-12-28 00:01:00,000,919.8,1042.7,-14.7,1.2,60,30000,0.0,-,PPC,0.0,310,0.3,-11.2,-20.0,-,-,30000
53875/沁源,小时数据,2024-12-27 23,2024-12-27 23:00:35,000,920.4,1043.2,-13.7,1.1,54,30000,0.0,-,PPC,0.0,181,0.5,-10.6,-19.4,-,-,30000
53875/沁源,小时数据,2024-12-27 22,2024-12-27 22:00:35,000,920.7,1043.4,-12.5,1.1,45,30000,0.0,-,69,0.8,85,0.8,-9.9,-18.7,-,-,30000
53875/沁源,小时数据,2024-12-27 21,2024-12-27 21:00:35,000,920.8,1044.5,-10.9,1.1,41,30000,0.0,-,217,0.5,100,0.5,-9.1,-16.8,-,-,30000
53875/沁源,小时数据,2024-12-27 20,2024-12-27 20:00:44,000,920.8,1044.7,-7.4,1.1,30,30000,0.0,-,175,0.5,252,1.6,-7.8,-13.4,-,-,30000
53875/沁源,小时数据,2024-12-27 19,2024-12-27 19:00:42,000,920.2,1043.4,-5.3,1.1,26,30000,0.0,-,281,4.2,276,3.9,-6.2,-8.2,-,-,30000
53875/沁源,小时数据,2024-12-27 18,2024-12-27 18:00:35,000,919.6,1042.2,-4.5,1.1,24,30000,0.0,-,258,3.7,262,3.7,-5.2,-7.4,-,-,30000
53875/沁源,小时数据,2024-12-27 17,2024-12-27 17:00:44,000,918.8,1041.0,-2.6,1.0,20,30000,0.0,-,252,4.5,255,5.2,-3.1,-3.1,-,-,30000
53875/沁源,小时数据,2024-12-27 16,2024-12-27 16:00:42,000,918.3,1039.8,-0.3,1.0,16,30000,0.0,-,304,4.1,308,5.8,0.5,7.9,-,-,30000
53875/沁源,小时数据,2024-12-27 15,2024-12-27 15:00:36,000,918.0,1039.0,0.5,1.0,16,30000,0.0,-,290,5.4,283,5.5,3.5,10.1,-,-,30000
53875/沁源,小时数据,2024-12-27 14,2024-12-27 14:00:46,000,917.9,1038.5,0.0,1.0,17,30000,0.0,-,25,5.1,14,4.1,5.3,10.9,-,-,30000
53875/沁源,小时数据,2024-12-27 13,2024-12-27 13:00:44,000,918.4,1039.1,-0.5,1.0,17,30000,0.0,-,23,4.7,5,5.2,5.4,10.6,-,-,30000
53875/沁源,小时数据,2024-12-27 12,2024-12-27 12:00:42,000,919.1,1040.2,-0.8,0.9,15,30000,0.0,-,29,4.0,40,4.3,4.9,8.1,-,-,30000
53875/沁源,小时数据,2024-12-27 11,2024-12-27 11:00:41,000,919.7,1041.0,-1.1,1.0,18,30000,0.0,-,250,5.0,267,4.8,2.6,7.7,-,-,30000
53875/沁源,小时数据,2024-12-27 10,2024-12-27 10:00:43,000,919.6,1040.6,-1.6,1.1,20,30000,0.0,-,269,2.4,282,4.0,-1.8,7.1,-,-,30000
53875/沁源,小时数据,2024-12-27 09,2024-12-27 09:00:42,000,919.2,1041.6,-7.0,1.9,53,30000,0.0,-,200,2.3,183,3.2,-6.2,-2.7,-,-,30000
53875/沁源,小时数据,2024-12-27 08,2024-12-27 08:00:36,000,918.7,1041.9,-11.4,1.9,73,30000,0.0,-,189,2.1,217,2.0,-9.3,-13.2,-,-,30000
53875/沁源,小时数据,2024-12-27 07,2024-12-27 07:00:40,000,918.1,1040.5,-10.9,1.8,68,30000,0.0,-,223,1.1,194,1.3,-8.9,-14.9,-,-,30000
53875/沁源,小时数据,2024-12-27 06,2024-12-27 06:00:35,000,917.1,1038.3,-9.7,1.9,66,30000,0.0,-,227,1.4,246,1.2,-7.1,-10.9,-,-,30000
53875/沁源,小时数据,2024-12-27 05,2024-12-27 05:00:45,000,916.8,1037.1,-10.5,1.8,66,30000,0.0,-,196,2.0,194,2.5,-7.8,-11.5,-,-,30000
53875/沁源,小时数据,2024-12-27 04,2024-12-27 04:00:36,000,916.4,1036.1,-10.3,1.9,67,30000,0.0,-,175,0.6,172,0.3,-8.5,-15.0,-,-,30000
53875/沁源,小时数据,2024-12-27 03,2024-12-27 03:00:35,000,916.5,1035.9,-8.8,1.9,60,30000,0.0,-,164,1.3,187,1.0,-7.9,-14.4,-,-,30000
53875/沁源,小时数据,2024-12-27 02,2024-12-27 02:00:37,000,916.1,1035.2,-6.9,2.0,54,30000,0.0,-,194,2.0,183,1.5,-5.4,-8.1,-,-,30000
53875/沁源,小时数据,2024-12-27 01,2024-12-27 01:00:42,000,916.7,1036.1,-6.3,2.0,52,30000,0.0,-,225,1.6,199,1.4,-5.1,-7.5,-,-,30000
53875/沁源,小时数据,2024-12-27 00,2024-12-27 00:00:50,000,916.8,1037.1,-7.3,1.9,55,30000,0.0,-,29,1.1,338,1.3,-5.4,-8.6,-,-,30000
53875/沁源,小时数据,2024-12-26 23,2024-12-26 23:00:42,000,916.0,1037.1,-7.6,1.9,56,30000,0.0,-,173,1.3,164,1.1,-6.6,-11.7,-,-,30000
53875/沁源,小时数据,2024-12-26 22,2024-12-26 22:00:42,000,916.5,1038.3,-6.1,1.9,49,30000,0.0,-,169,1.3,183,1.1,-5.3,-9.2,-,-,30000
53875/沁源,小时数据,2024-12-26 21,2024-12-26 21:00:45,000,916.2,1039.4,-6.7,1.9,51,30000,0.0,-,170,1.0,186,1.0,-5.5,-10.2,-,-,30000
53875/沁源,小时数据,2024-12-26 20,2024-12-26 20:00:36,000,915.5,1039.1,-5.8,1.8,45,30000,0.0,-,199,0.5,215,0.7,-5.8,-11.4,-,-,30000
53875/沁源,小时数据,2024-12-26 19,2024-12-26 19:00:44,000,914.5,1037.3,-3.4,1.8,38,30000,0.0,-,122,0.9,136,1.0,-5.0,-10.7,-,-,30000
53875/沁源,小时数据,2024-12-26 18,2024-12-26 18:00:36,000,913.1,1034.7,-0.2,1.7,29,30000,0.0,-,142,1.9,150,1.7,-3.9,-7.2,-,-,30000
53875/沁源,小时数据,2024-12-26 17,2024-12-26 17:00:42,000,912.3,1032.3,4.5,1.7,20,30000,0.0,-,166,2.7,167,2.7,-1.3,2.8,-,-,30000
53875/沁源,小时数据,2024-12-26 16,2024-12-26 16:00:43,000,912.2,1031.8,6.3,1.7,18,30000,0.0,-,198,3.2,192,3.6,3.1,10.8,-,-,30000
53875/沁源,小时数据,2024-12-26 15,2024-12-26 15:00:36,000,912.2,1031.7,6.4,1.9,20,30000,0.0,-,193,3.9,178,3.8,6.0,14.5,-,-,30000
